fieldID|fieldRA|fieldDec
92|190.840026855469|-74.8316497802734
93|169.159973144531|-74.8316497802734
94|313.160064697266|-74.8316421508789
95|46.8399429321289|-74.8316421508789
96|241.159973144531|-74.8316345214844
97|118.840026855469|-74.8316345214844
98|262.839996337891|-74.8316268920898
99|97.1599960327148|-74.8316268920898
100|334.840148925781|-74.8316192626953
101|25.1598415374756|-74.8316192626953
102|180.0|-73.6938858032227
103|252.000122070312|-73.6938552856445
104|107.999870300293|-73.6938552856445
105|324.000122070312|-73.6938323974609
106|35.9998893737793|-73.6938323974609
107|210.393005371094|-73.2938461303711
108|149.606994628906|-73.2938461303711
109|293.606994628906|-73.293815612793
110|66.3930053710938|-73.293815612793
111|221.60693359375|-73.2937927246094
112|138.39306640625|-73.2937927246094
113|354.393096923828|-73.2937850952148
114|5.60688877105713|-73.2937850952148
115|282.393096923828|-73.2937774658203
116|77.6068954467773|-73.2937774658203
117|199.431274414062|-72.8969497680664
118|160.568725585938|-72.8969497680664
119|232.568801879883|-72.8969497680664
120|127.431190490723|-72.8969497680664
121|271.431121826172|-72.8969116210938
122|88.5688781738281|-72.8969116210938
123|343.431243896484|-72.8968887329102
124|16.5687503814697|-72.8968887329102
125|304.56884765625|-72.8968734741211
126|55.4311447143555|-72.8968734741211
127|242.81135559082|-72.099723815918
128|117.188636779785|-72.099723815918
129|314.811126708984|-72.0996856689453
130|45.1888885498047|-72.0996856689453
131|333.188842773438|-72.0996780395508
132|26.8111476898193|-72.0996780395508
133|189.188781738281|-72.0996704101562
134|170.811218261719|-72.0996704101562
135|261.188873291016|-72.0996627807617
136|98.8111114501953|-72.0996627807617
137|288.0|-70.9331283569336
138|72.0000076293945|-70.9331283569336
139|216.000030517578|-70.93310546875
140|143.999969482422|-70.93310546875
141|0.0|-70.9330978393555
142|180.0|-70.9151611328125
143|252.000106811523|-70.9151611328125
144|107.999893188477|-70.9151611328125
145|324.000030517578|-70.9151306152344
146|35.9999694824219|-70.9151306152344
147|297.777252197266|-70.7577667236328
148|62.2227401733398|-70.7577667236328
149|278.222808837891|-70.7577514648438
150|81.7772064208984|-70.7577514648438
151|225.777206420898|-70.7577362060547
152|134.222793579102|-70.7577362060547
153|350.222747802734|-70.7576904296875
154|9.77726078033447|-70.7576904296875
155|206.222793579102|-70.7576904296875
156|153.777206420898|-70.7576904296875
157|196.783187866211|-70.2277984619141
158|163.216812133789|-70.2277984619141
159|235.216690063477|-70.227783203125
160|124.783302307129|-70.227783203125
161|340.783264160156|-70.2277679443359
162|19.216739654541|-70.2277679443359
163|307.216766357422|-70.2277526855469
164|52.7832260131836|-70.2277526855469
165|268.783294677734|-70.2277526855469
166|91.2166976928711|-70.2277526855469
167|244.024154663086|-69.3450622558594
168|115.975845336914|-69.3450622558594
169|331.975921630859|-69.3450393676758
170|28.0240631103516|-69.3450393676758
171|259.975860595703|-69.3450317382812
172|100.024147033691|-69.3450317382812
173|316.024108886719|-69.3449935913086
174|43.9758911132812|-69.3449935913086
175|187.975891113281|-69.3449859619141
176|172.024108886719|-69.3449859619141
177|283.635772705078|-68.4705352783203
178|76.3642349243164|-68.4705352783203
179|220.364364624023|-68.4705352783203
180|139.635635375977|-68.4705352783203
181|211.635681152344|-68.4705123901367
182|148.364318847656|-68.4705123901367
183|292.364318847656|-68.4705123901367
184|67.6356658935547|-68.4705123901367
185|355.635589599609|-68.4705123901367
186|4.36439800262451|-68.4705123901367
187|203.02734375|-68.1550369262695
188|156.97265625|-68.1550369262695
189|275.027465820312|-68.155029296875
190|84.972541809082|-68.155029296875
191|228.972763061523|-68.1550064086914
192|131.027236938477|-68.1550064086914
193|347.027282714844|-68.1549987792969
194|12.9727230072021|-68.1549987792969
195|300.97265625|-68.1549911499023
196|59.02734375|-68.1549911499023
197|180.0|-68.1245040893555
198|252.000183105469|-68.1244583129883
199|107.999816894531|-68.1244583129883
200|324.0|-68.1244430541992
201|36.0000114440918|-68.1244430541992
202|194.769180297852|-67.520393371582
203|165.230819702148|-67.520393371582
204|237.230880737305|-67.5203170776367
205|122.76912689209|-67.5203170776367
206|266.769195556641|-67.5203170776367
207|93.2308197021484|-67.5203170776367
208|309.230926513672|-67.5203170776367
209|50.7690658569336|-67.5203170776367
210|338.769165039062|-67.5203094482422
211|21.2308216094971|-67.5203094482422
212|331.0517578125|-66.5713958740234
213|28.9482440948486|-66.5713958740234
214|316.948303222656|-66.5713806152344
215|43.0516891479492|-66.5713806152344
216|244.948272705078|-66.5713653564453
217|115.051727294922|-66.5713653564453
218|172.948318481445|-66.5713653564453
219|187.051818847656|-66.5713577270508
220|259.051818847656|-66.5713577270508
221|100.948196411133|-66.5713577270508
222|0.0|-66.0700225830078
223|215.999908447266|-66.0700073242188
224|144.000091552734|-66.0700073242188
225|288.000061035156|-66.0699844360352
226|71.9999465942383|-66.0699844360352
227|208.174163818359|-65.9281387329102
228|151.825836181641|-65.9281387329102
229|64.1742477416992|-65.9281311035156
230|295.825897216797|-65.928108215332
231|223.82585144043|-65.9281005859375
232|136.17414855957|-65.9281005859375
233|352.174194335938|-65.928092956543
234|7.82579898834229|-65.928092956543
235|280.174194335938|-65.9280853271484
236|79.8258056640625|-65.9280853271484
237|272.520355224609|-65.4998168945312
238|87.4796447753906|-65.4998168945312
239|231.479629516602|-65.4998016357422
240|128.520370483398|-65.4998016357422
241|200.520385742188|-65.4998016357422
242|159.479614257812|-65.4998016357422
243|303.479705810547|-65.4997787475586
244|56.5203056335449|-65.4997787475586
245|344.520355224609|-65.4997711181641
246|15.4796476364136|-65.4997711181641
247|252.000061035156|-65.3223648071289
248|107.999938964844|-65.3223648071289
249|324.0|-65.3223342895508
250|36.0000114440918|-65.3223342895508
251|180.0|-65.3223266601562
252|193.196441650391|-64.7826232910156
253|166.803558349609|-64.7826232910156
254|238.80354309082|-64.7826080322266
255|121.196464538574|-64.7826080322266
256|310.803466796875|-64.7826080322266
257|49.1965370178223|-64.7826080322266
258|265.196533203125|-64.7825927734375
259|94.803466796875|-64.7825927734375
260|337.196472167969|-64.7825469970703
261|22.8035221099854|-64.7825469970703
262|245.671112060547|-63.7821502685547
263|114.328880310059|-63.7821502685547
264|186.328964233398|-63.7821464538574
265|173.671035766602|-63.7821464538574
266|258.329071044922|-63.7821388244629
267|101.670928955078|-63.7821388244629
268|317.671173095703|-63.7821197509766
269|42.3288421630859|-63.7821197509766
270|330.328948974609|-63.7820816040039
271|29.6710624694824|-63.7820816040039
272|212.441116333008|-63.5783843994141
273|147.558883666992|-63.5783843994141
274|356.441040039062|-63.5783805847168
275|3.55896091461182|-63.5783805847168
276|291.558929443359|-63.5783767700195
277|68.4410705566406|-63.5783767700195
278|219.558944702148|-63.578369140625
279|140.441055297852|-63.578369140625
280|284.441009521484|-63.578311920166
281|75.5589904785156|-63.578311920166
282|298.613647460938|-63.321044921875
283|61.3863639831543|-63.321044921875
284|226.613510131836|-63.3210411071777
285|133.386489868164|-63.3210411071777
286|277.386474609375|-63.3210296630859
287|82.6135177612305|-63.3210296630859
288|205.386444091797|-63.3210258483887
289|154.613555908203|-63.3210258483887
290|349.386444091797|-63.3210029602051
291|10.6135568618774|-63.3210029602051
292|198.517807006836|-62.8026466369629
293|161.482192993164|-62.8026466369629
294|270.517730712891|-62.8026428222656
295|89.4822616577148|-62.8026428222656
296|233.482208251953|-62.8026237487793
297|126.517791748047|-62.8026237487793
298|342.517852783203|-62.8026123046875
299|17.48215675354|-62.8026123046875
300|305.482208251953|-62.802604675293
301|54.5177993774414|-62.802604675293
302|180.0|-62.5106964111328
303|252.000015258789|-62.5106735229492
304|107.999984741211|-62.5106735229492
305|324.0|-62.5106658935547
306|35.9999961853027|-62.5106658935547
307|191.944610595703|-62.0211906433105
308|168.055389404297|-62.0211906433105
309|240.05534362793|-62.0211791992188
310|119.94465637207|-62.0211791992188
311|335.944610595703|-62.0211601257324
312|24.0554046630859|-62.0211601257324
313|312.055480957031|-62.0211563110352
314|47.9445304870605|-62.0211563110352
315|263.944610595703|-62.0211524963379
316|96.0553741455078|-62.0211524963379
317|216.000045776367|-61.1268844604492
318|143.999954223633|-61.1268844604492
319|288.000061035156|-61.1268768310547
320|71.9999389648438|-61.1268768310547
321|0.0|-61.1268577575684
322|281.511352539062|-61.0110168457031
323|78.488655090332|-61.0110168457031
324|222.488723754883|-61.0109939575195
325|137.511276245117|-61.0109939575195
326|209.511260986328|-61.0109939575195
327|150.488739013672|-61.0109939575195
328|294.488739013672|-61.0109901428223
329|65.5112762451172|-61.0109901428223
330|353.511322021484|-61.0109634399414
331|6.488685131073|-61.0109634399414
332|329.752990722656|-60.9812316894531
333|30.2470169067383|-60.9812316894531
334|246.247024536133|-60.9812278747559
335|113.752983093262|-60.9812278747559
336|185.752990722656|-60.9812278747559
337|174.247009277344|-60.9812278747559
338|318.246978759766|-60.9811782836914
339|41.7530097961426|-60.9811782836914
340|257.752990722656|-60.9811744689941
341|102.247016906738|-60.9811744689941
342|300.885620117188|-60.6610221862793
343|59.1143951416016|-60.6610221862793
344|275.114440917969|-60.6610107421875
345|84.8855667114258|-60.6610107421875
346|203.114395141602|-60.661003112793
347|156.885604858398|-60.661003112793
348|347.114410400391|-60.661003112793
349|12.8855838775635|-60.661003112793
350|228.885589599609|-60.6609954833984
351|131.114410400391|-60.6609954833984
352|196.896575927734|-60.0722503662109
353|163.103424072266|-60.0722503662109
354|268.896514892578|-60.0722465515137
355|91.1034774780273|-60.0722465515137
356|307.103424072266|-60.0722236633301
357|52.8965797424316|-60.0722236633301
358|235.103530883789|-60.0722160339355
359|124.896469116211|-60.0722160339355
360|340.896575927734|-60.072208404541
361|19.1034374237061|-60.072208404541
362|180.0|-59.6926727294922
363|324.0|-59.6926574707031
364|36.0000038146973|-59.6926574707031
365|252.0|-59.6926345825195
366|108.000007629395|-59.6926345825195
367|241.065979003906|-59.2422370910645
368|118.934020996094|-59.2422370910645
369|334.934112548828|-59.2422103881836
370|25.0658836364746|-59.2422103881836
371|262.934112548828|-59.2422103881836
372|97.0659027099609|-59.2422103881836
373|313.065948486328|-59.2422065734863
374|46.9340629577637|-59.2422065734863
375|190.93408203125|-59.2422065734863
376|169.06591796875|-59.2422065734863
377|218.983917236328|-58.5892524719238
378|141.016082763672|-58.5892524719238
379|285.016082763672|-58.5892219543457
380|74.9839324951172|-58.5892219543457
381|290.98388671875|-58.5892143249512
382|69.0161056518555|-58.5892143249512
383|213.016021728516|-58.5892105102539
384|146.983978271484|-58.5892105102539
385|357.016082763672|-58.5891761779785
386|2.98393201828003|-58.5891761779785
387|279.08154296875|-58.3803443908691
388|80.91845703125|-58.3803443908691
389|207.081558227539|-58.3803367614746
390|152.918441772461|-58.3803367614746
391|296.918395996094|-58.3803215026855
392|63.0815887451172|-58.3803215026855
393|224.918472290039|-58.3803215026855
394|135.081527709961|-58.3803215026855
395|351.081573486328|-58.3803176879883
396|8.91843700408936|-58.3803176879883
397|257.287811279297|-58.1731796264648
398|102.712173461914|-58.1731796264648
399|246.712249755859|-58.1731567382812
400|113.287750244141|-58.1731567382812
401|185.287780761719|-58.1731491088867
402|174.712219238281|-58.1731491088867
403|329.287719726562|-58.1731224060059
404|30.7122669219971|-58.1731224060059
405|318.712280273438|-58.1731071472168
406|41.2877311706543|-58.1731071472168
407|273.245819091797|-57.9580993652344
408|86.7541885375977|-57.9580993652344
409|201.245864868164|-57.9580726623535
410|158.754135131836|-57.9580726623535
411|230.754089355469|-57.9580688476562
412|129.245910644531|-57.9580688476562
413|302.754150390625|-57.9580535888672
414|57.2458381652832|-57.9580535888672
415|345.245819091797|-57.9580383300781
416|14.7541770935059|-57.9580383300781
417|195.570404052734|-57.3166389465332
418|164.429595947266|-57.3166389465332
419|339.570373535156|-57.3166236877441
420|20.4296112060547|-57.3166236877441
421|308.429595947266|-57.3166122436523
422|51.5703926086426|-57.3166122436523
423|267.570434570312|-57.3165969848633
424|92.429557800293|-57.3165969848633
425|236.429611206055|-57.3165893554688
426|123.570381164551|-57.3165893554688
427|180.0|-56.8724365234375
428|323.999969482422|-56.8724174499512
429|36.0000267028809|-56.8724174499512
430|252.000061035156|-56.8723678588867
431|107.999938964844|-56.8723678588867
432|190.109481811523|-56.4519271850586
433|169.890518188477|-56.4519271850586
434|313.890594482422|-56.4518966674805
435|46.1094093322754|-56.4518966674805
436|241.890548706055|-56.4518852233887
437|118.109451293945|-56.4518852233887
438|334.109436035156|-56.4518699645996
439|25.890552520752|-56.4518699645996
440|262.109405517578|-56.4518699645996
441|97.8905792236328|-56.4518699645996
442|288.0|-56.0711135864258
443|72.0|-56.0711135864258
444|215.999969482422|-56.0711135864258
445|144.000030517578|-56.0711135864258
446|0.0|-56.0710906982422
447|354.503540039062|-55.9783248901367
448|5.49646806716919|-55.9783248901367
449|293.496459960938|-55.9783172607422
450|66.503547668457|-55.9783172607422
451|210.503540039062|-55.9783020019531
452|149.496459960938|-55.9783020019531
453|282.503509521484|-55.9783020019531
454|77.4964828491211|-55.9783020019531
455|221.496475219727|-55.9782867431641
456|138.503524780273|-55.9782867431641
457|349.053894042969|-55.6972541809082
458|10.9461126327515|-55.6972541809082
459|277.053833007812|-55.6972503662109
460|82.946159362793|-55.6972503662109
461|298.946197509766|-55.6972465515137
462|61.0538101196289|-55.6972465515137
463|205.053833007812|-55.6972389221191
464|154.946166992188|-55.6972389221191
465|226.946197509766|-55.6972274780273
466|133.053802490234|-55.6972274780273
467|319.092224121094|-55.3629684448242
468|40.907787322998|-55.3629684448242
469|184.907806396484|-55.3629531860352
470|175.092193603516|-55.3629531860352
471|256.907775878906|-55.3629493713379
472|103.092224121094|-55.3629493713379
473|328.907806396484|-55.3629264831543
474|31.0921897888184|-55.3629264831543
475|247.092208862305|-55.3629264831543
476|112.907783508301|-55.3629264831543
477|232.303146362305|-55.2214508056641
478|127.696846008301|-55.2214508056641
479|304.303161621094|-55.2214088439941
480|55.6968269348145|-55.2214088439941
481|343.696899414062|-55.221378326416
482|16.3031120300293|-55.221378326416
483|199.696853637695|-55.221378326416
484|160.303146362305|-55.221378326416
485|271.696899414062|-55.2213745117188
486|88.3031005859375|-55.2213745117188
487|237.524291992188|-54.5432052612305
488|122.475708007812|-54.5432052612305
489|194.47575378418|-54.5432052612305
490|165.52424621582|-54.5432052612305
491|309.524353027344|-54.5432014465332
492|50.475658416748|-54.5432014465332
493|266.475799560547|-54.5431938171387
494|93.5241851806641|-54.5431938171387
495|338.475738525391|-54.5431861877441
496|21.5242729187012|-54.5431861877441
497|252.000015258789|-54.0544204711914
498|107.999992370605|-54.0544204711914
499|180.0|-54.0544013977051
500|324.0|-54.0543899536133
501|35.9999885559082|-54.0543899536133
502|314.570129394531|-53.656135559082
503|45.429874420166|-53.656135559082
504|261.429840087891|-53.6561317443848
505|98.5701599121094|-53.6561317443848
506|189.429901123047|-53.6561279296875
507|170.570098876953|-53.6561279296875
508|242.570098876953|-53.656120300293
509|117.429908752441|-53.656120300293
510|333.429931640625|-53.6560668945312
511|26.5700664520264|-53.6560668945312
512|213.453857421875|-53.4706497192383
513|146.546142578125|-53.4706497192383
514|218.546112060547|-53.470645904541
515|141.453887939453|-53.470645904541
516|285.453887939453|-53.4706420898438
517|74.5460968017578|-53.4706420898438
518|290.546173095703|-53.4706192016602
519|69.4538269042969|-53.4706192016602
520|357.453826904297|-53.4705619812012
521|2.5461699962616|-53.4705619812012
522|295.622253417969|-53.3060646057129
523|64.3777389526367|-53.3060646057129
524|208.377777099609|-53.3060493469238
525|151.622222900391|-53.3060493469238
526|352.377807617188|-53.3060455322266
527|7.62219381332397|-53.3060455322266
528|223.622268676758|-53.3060455322266
529|136.377731323242|-53.3060455322266
530|280.377807617188|-53.3059997558594
531|79.622184753418|-53.3059997558594
532|228.650177001953|-52.9717636108398
533|131.349822998047|-52.9717636108398
534|203.349838256836|-52.9717597961426
535|156.650161743164|-52.9717597961426
536|347.349884033203|-52.9717330932617
537|12.6501264572144|-52.9717330932617
538|275.349945068359|-52.9716987609863
539|84.6500625610352|-52.9716987609863
540|300.650238037109|-52.9716911315918
541|59.3497543334961|-52.9716911315918
542|184.594375610352|-52.5554313659668
543|175.405624389648|-52.5554313659668
544|247.405624389648|-52.5554275512695
545|112.594367980957|-52.5554275512695
546|256.594329833984|-52.5554122924805
547|103.405685424805|-52.5554122924805
548|328.594360351562|-52.5553588867188
549|31.4056339263916|-52.5553588867188
550|319.405639648438|-52.5553398132324
551|40.5943641662598|-52.5553398132324
552|198.401519775391|-52.4591255187988
553|161.598480224609|-52.4591255187988
554|305.598541259766|-52.4591064453125
555|54.4014701843262|-52.4591064453125
556|342.401489257812|-52.4590911865234
557|17.5984954833984|-52.4590911865234
558|233.598556518555|-52.4590721130371
559|126.40145111084|-52.4590721130371
560|270.401519775391|-52.4590644836426
561|89.5984802246094|-52.4590644836426
562|310.436950683594|-51.7583312988281
563|49.5630531311035|-51.7583312988281
564|238.436798095703|-51.7583312988281
565|121.563194274902|-51.7583312988281
566|265.563110351562|-51.7583236694336
567|94.436897277832|-51.7583236694336
568|193.563125610352|-51.7583198547363
569|166.436874389648|-51.7583198547363
570|337.563171386719|-51.7583084106445
571|22.4368438720703|-51.7583084106445
572|252.000061035156|-51.2427215576172
573|107.999938964844|-51.2427215576172
574|324.0|-51.2427139282227
575|36.0000076293945|-51.2427139282227
576|180.0|-51.2427024841309
577|215.999969482422|-50.8729286193848
578|144.000030517578|-50.8729286193848
579|288.0|-50.8729133605957
580|71.9999847412109|-50.8729133605957
581|0.0|-50.8728904724121
582|188.863983154297|-50.8599128723145
583|171.136016845703|-50.8599128723145
584|243.13606262207|-50.8599052429199
585|116.863945007324|-50.8599052429199
586|260.864105224609|-50.8598442077637
587|99.1359024047852|-50.8598442077637
588|332.863983154297|-50.8598327636719
589|27.1360092163086|-50.8598327636719
590|315.136016845703|-50.8598289489746
591|44.8639945983887|-50.8598289489746
592|211.272155761719|-50.8012428283691
593|148.727844238281|-50.8012428283691
594|220.727828979492|-50.8012428283691
595|139.272171020508|-50.8012428283691
596|292.727874755859|-50.8012313842773
597|67.2721328735352|-50.8012313842773
598|283.272216796875|-50.8012199401855
599|76.7277908325195|-50.8012199401855
600|355.272186279297|-50.8011932373047
601|4.72781276702881|-50.8011932373047
602|206.566268920898|-50.5834350585938
603|153.433731079102|-50.5834350585938
604|225.433700561523|-50.583423614502
605|134.566299438477|-50.583423614502
606|297.433776855469|-50.5834121704102
607|62.5662384033203|-50.5834121704102
608|278.566314697266|-50.5834083557129
609|81.4336853027344|-50.5834083557129
610|350.566314697266|-50.5833396911621
611|9.43369102478027|-50.5833396911621
612|201.903884887695|-50.2122535705566
613|158.096115112305|-50.2122535705566
614|230.096115112305|-50.2122383117676
615|129.903884887695|-50.2122383117676
616|345.903900146484|-50.2122268676758
617|14.0960893630981|-50.2122268676758
618|273.903839111328|-50.212215423584
619|86.0961532592773|-50.212215423584
620|302.096160888672|-50.212215423584
621|57.9038391113281|-50.212215423584
622|184.332992553711|-49.7545471191406
623|175.666915893555|-49.7545471191406
624|247.667007446289|-49.7545127868652
625|112.333000183105|-49.7545127868652
626|328.333068847656|-49.7545051574707
627|31.6669445037842|-49.7545051574707
628|319.666900634766|-49.7545013427734
629|40.3330917358398|-49.7545013427734
630|256.3330078125|-49.7544898986816
631|103.6669921875|-49.7544898986816
632|197.305892944336|-49.6773910522461
633|162.694107055664|-49.6773910522461
634|234.694107055664|-49.6773643493652
635|125.30590057373|-49.6773643493652
636|341.305877685547|-49.677318572998
637|18.6941165924072|-49.677318572998
638|269.305877685547|-49.677318572998
639|90.6941070556641|-49.677318572998
640|306.694122314453|-49.6773109436035
641|53.3058776855469|-49.6773109436035
642|264.792999267578|-48.9665870666504
643|95.2069931030273|-48.9665870666504
644|239.207077026367|-48.9665870666504
645|120.792915344238|-48.9665870666504
646|192.79296875|-48.9665679931641
647|167.20703125|-48.9665679931641
648|336.792938232422|-48.9665374755859
649|23.2070598602295|-48.9665374755859
650|311.20703125|-48.9665298461914
651|48.79296875|-48.9665298461914
652|252.000045776367|-48.4406051635742
653|107.999946594238|-48.4406051635742
654|180.0|-48.4405937194824
655|323.999969482422|-48.4405632019043
656|36.0000267028809|-48.4405632019043
657|218.206939697266|-48.2011032104492
658|141.793060302734|-48.2011032104492
659|290.206909179688|-48.2011032104492
660|69.7930908203125|-48.2011032104492
661|213.79313659668|-48.2010917663574
662|146.20686340332|-48.2010917663574
663|357.793121337891|-48.2010612487793
664|2.206866979599|-48.2010612487793
665|285.793121337891|-48.2010498046875
666|74.2068634033203|-48.2010498046875
667|209.387237548828|-48.0753402709961
668|150.612762451172|-48.0753402709961
669|222.612731933594|-48.0753288269043
670|137.387268066406|-48.0753288269043
671|294.61279296875|-48.0753173828125
672|65.38720703125|-48.0753173828125
673|353.387268066406|-48.0752906799316
674|6.61272382736206|-48.0752906799316
675|281.387268066406|-48.075267791748
676|78.6127243041992|-48.075267791748
677|243.612976074219|-48.0666465759277
678|116.387023925781|-48.0666465759277
679|260.387023925781|-48.0666275024414
680|99.6129760742188|-48.0666275024414
681|188.386978149414|-48.0666198730469
682|171.613021850586|-48.0666198730469
683|332.386932373047|-48.0666122436523
684|27.6130676269531|-48.0666122436523
685|315.613006591797|-48.0666007995605
686|44.3870010375977|-48.0666007995605
687|298.995422363281|-47.8192558288574
688|61.0045623779297|-47.8192558288574
689|205.004608154297|-47.8192481994629
690|154.995391845703|-47.8192481994629
691|349.004577636719|-47.8192443847656
692|10.9954090118408|-47.8192443847656
693|277.004577636719|-47.8192443847656
694|82.9954299926758|-47.8192443847656
695|226.995422363281|-47.8192253112793
696|133.004577636719|-47.8192253112793
697|303.340698242188|-47.4244766235352
698|56.6593170166016|-47.4244766235352
699|200.659317016602|-47.4244728088379
700|159.340682983398|-47.4244728088379
701|272.659362792969|-47.4244613647461
702|87.3406448364258|-47.4244613647461
703|231.340713500977|-47.4244499206543
704|128.659286499023|-47.4244499206543
705|344.659301757812|-47.4244422912598
706|15.3406991958618|-47.4244422912598
707|184.112655639648|-46.9632415771484
708|175.887344360352|-46.9632415771484
709|256.112701416016|-46.9631881713867
710|103.887298583984|-46.9631881713867
711|247.887420654297|-46.9631652832031
712|112.112586975098|-46.9631652832031
713|319.887390136719|-46.9631576538086
714|40.1126136779785|-46.9631576538086
715|328.112609863281|-46.9631500244141
716|31.8873805999756|-46.9631500244141
717|340.364410400391|-46.8794555664062
718|19.6355953216553|-46.8794555664062
719|307.635559082031|-46.879451751709
720|52.3644256591797|-46.879451751709
721|91.6355209350586|-46.879451751709
722|268.364410400391|-46.8794479370117
723|196.364410400391|-46.8794441223145
724|163.635589599609|-46.8794441223145
725|235.635559082031|-46.8794441223145
726|124.364448547363|-46.8794441223145
727|192.132781982422|-46.1698570251465
728|167.867218017578|-46.1698570251465
729|336.132751464844|-46.1698112487793
730|23.8672618865967|-46.1698112487793
731|239.867279052734|-46.1697998046875
732|120.13272857666|-46.1697998046875
733|264.132781982422|-46.1697769165039
734|95.8672103881836|-46.1697769165039
735|311.867218017578|-46.1697731018066
736|48.1327781677246|-46.1697731018066
737|252.000030517578|-45.6499290466309
738|107.999969482422|-45.6499290466309
739|324.0|-45.64990234375
740|36.0000038146973|-45.64990234375
741|180.0|-45.64990234375
742|216.000045776367|-45.5245552062988
743|143.999954223633|-45.5245552062988
744|0.0|-45.5245056152344
745|288.000030517578|-45.5244979858398
746|71.9999618530273|-45.5244979858398
747|292.138061523438|-45.4695663452148
748|67.861946105957|-45.4695663452148
749|211.862045288086|-45.4695663452148
750|148.137954711914|-45.4695663452148
751|355.862030029297|-45.4695587158203
752|4.13798189163208|-45.4695587158203
753|283.861938476562|-45.4695472717285
754|76.138053894043|-45.4695472717285
755|220.137985229492|-45.4695472717285
756|139.862014770508|-45.4695472717285
757|207.736618041992|-45.3028221130371
758|152.263381958008|-45.3028221130371
759|224.263442993164|-45.302806854248
760|135.736557006836|-45.302806854248
761|279.736541748047|-45.302791595459
762|80.2634506225586|-45.302791595459
763|351.736572265625|-45.3027877807617
764|8.26341438293457|-45.3027877807617
765|296.263397216797|-45.3027877807617
766|63.7365913391113|-45.3027877807617
767|187.979217529297|-45.277946472168
768|172.020782470703|-45.277946472168
769|259.979309082031|-45.2779083251953
770|100.020690917969|-45.2779083251953
771|331.979278564453|-45.277904510498
772|28.020715713501|-45.277904510498
773|316.020751953125|-45.2778968811035
774|43.9792442321777|-45.2778968811035
775|244.020751953125|-45.2778968811035
776|115.979248046875|-45.2778968811035
